id,accepted
473522,0
423496,0
1144,0
213159,0
306685,0
200189,0
219043,0
498298,0
431913,0
445130,0
368601,0
74293,0
216534,0
213634,0
471390,0
311,0
429778,0
409998,0
222290,0
204504,0
224151,0
72409,0
201618,0
87528,0
65078,0
354330,0
386453,0
468901,0
312642,0
383232,0
131723,0
118140,0
132749,0
171060,0
198287,0
441073,0
226216,0
255744,0
312074,0
495401,0
389507,0
226067,0
446755,0
91040,0
24801,0
316014,0
398209,0
265432,0
115660,0
455178,0
397720,0
41031,0
163134,0
13240,0
190604,0
386274,0
486747,0
355796,0
333660,0
464665,0
292767,0
80777,0
104110,0
170906,0
173237,0
420357,0
287637,0
283457,0
14033,0
44750,0
209310,0
199582,0
495293,0
55725,0
404284,0
118119,0
352702,0
235085,0
117272,0
471810,0
226994,0
54618,0
25317,0
113397,0
359729,0
433451,0
40213,0
154192,0
473914,0
444467,0
152251,0
173951,0
443884,0
405010,0
214334,0
224665,0
467486,0
270053,0
414430,0
121368,0
265402,0
133978,0
14049,0
32707,0
283854,0
249378,0
233386,0
18564,0
473579,0
421333,0
246958,0
247170,0
352736,0
14151,0
121524,0
208866,0
404849,0
388290,0
369881,0
69496,0
274352,0
142448,0
241987,0
196203,0
239140,0
258226,0
16925,0
312767,0
216662,0
200456,0
244040,0
181798,0
215364,0
460991,0
368198,0
429042,0
212526,0
71529,0
7999,0
209155,0
188674,0
130,0
458816,0
156228,0
178446,0
226486,0
340577,0
201271,0
177738,0
457008,0
112279,0
497703,0
457420,0
231091,0
496743,0
484764,0
113988,0
24449,0
281615,0
130611,0
47464,0
488950,0
74210,0
75357,0
255239,0
398848,0
74134,0
386490,0
357338,0
104544,0
251489,0
375834,0
256057,0
217459,0
492427,0
94710,0
159543,0
377448,0
336531,0
308009,0
27979,0
355093,0
155323,0
1368,0
278148,0
70634,0
332361,0
97347,0
149795,0
199267,0
284189,0
54624,0
55371,0
294632,0
325845,0
423371,0
391423,0
274869,0
221223,0
14661,0
193147,0
91747,0
95412,0
485568,0
11980,0
455783,0
441297,0
115022,0
183788,0
34519,0
469490,0
155248,0
210698,0
305229,0
170214,0
491761,0
135952,0
385219,0
51660,0
64612,0
204384,0
484559,0
146638,0
475167,0
300365,0
417726,0
395061,0
427541,0
102355,0
21495,0
461204,0
296100,0
382478,0
472320,0
467687,0
10055,0
267957,0
340832,0
368630,0
217757,0
182872,0
193972,0
251871,0
201737,0
83437,0
24109,0
117016,0
172442,0
378562,0
370046,0
90490,0
148624,0
97118,0
349013,0
63211,0
301598,0
2823,0
181848,0
85264,0
164314,0
466383,0
215034,0
81170,0
439349,0
129375,0
176600,0
413363,0
441143,0
160059,0
12079,0
245700,0
425749,0
378235,0
467732,0
305186,0
459550,0
296641,0
454500,0
283970,0
238321,0
457011,0
297980,0
352245,0
44255,0
126336,0
57518,0
401070,0
21720,0
121737,0
318524,0
166827,0
188924,0
431406,0
343553,0
364838,0
373911,0
342329,0
31529,0
426882,0
457223,0
328606,0
176062,0
217336,0
24731,0
429328,0
177529,0
279559,0
382993,0
26034,0
334656,0
302170,0
499770,0
455463,0
336768,0
204570,0
250525,0
388549,0
81730,0
367641,0
124972,0
415128,0
137345,0
421404,0
166314,0
158075,0
41684,0
141251,0
372864,0
411977,0
93648,0
371715,0
328814,0
36474,0
428295,0
264542,0
468152,0
221185,0
145414,0
149023,0
51513,0
370679,0
113802,0
262172,0
16644,0
389839,0
378468,0
469592,0
380374,0
201751,0
157412,0
133620,0
213423,0
190435,0
222927,0
62735,0
251841,0
384473,0
112102,0
167035,0
446046,0
283118,0
263293,0
72983,0
272000,0
231687,0
19476,0
197816,0
282227,0
313072,0
41164,0
311142,0
196589,0
131386,0
140573,0
22350,0
97994,0
105610,0
329888,0
124009,0
440883,0
112991,0
471827,0
156442,0
111378,0
260449,0
419766,0
49054,0
116310,0
104988,0
357805,0
60264,0
332273,0
415203,0
463336,0
456329,0
163173,0
401316,0
25274,0
361267,0
407590,0
452087,0
294830,0
386383,0
383700,0
465261,0
470607,0
357261,0
220004,0
129624,0
93435,0
81657,0
183460,0
75748,0
261200,0
334813,0
370455,0
23179,0
250370,0
413037,0
79649,0
143249,0
32438,0
369505,0
388775,0
264623,0
410713,0
231532,0
278897,0
469647,0
408111,0
477501,0
451447,0
53841,0
296466,0
445123,0
179792,0
230189,0
296931,0
398818,0
41344,0
61999,0
92650,0
286510,0
466784,0
360663,0
11792,0
259060,0
112943,0
275795,0
265106,0
314408,0
434013,0
19202,0
77165,0
350870,0
168151,0
473671,0
318972,0
69997,0
310833,0
134086,0
248134,0
97432,0
380957,0
394829,0
128134,0
308557,0
308587,0
66523,0
284266,0
450562,0
318990,0
139308,0
1401,0
392658,0
104986,0
49590,0
286771,0
249391,0
498556,0
400010,0
314623,0
370990,0
170227,0
182159,0
185554,0
455322,0
390239,0
424702,0
434227,0
213944,0
400253,0
429973,0
465168,0
372743,0
486943,0
487736,0
8080,0
138076,0
65329,0
264285,0
16452,0
320338,0
205710,0
311462,0
375535,0
34367,0
252172,0
75662,0
76701,0
190748,0
24650,0
137329,0
284714,0
351926,0
437162,0
55267,0
377996,0
156221,0
366261,0
142288,0
399176,0
302291,0
95083,0
71201,0
91671,0
237231,0
210450,0
247859,0
27589,0
314450,0
89786,0
370899,0
193804,0
234736,0
210023,0
317527,0
269727,0
352263,0
219884,0
405228,0
341420,0
105751,0
401450,0
331605,0
460013,0
425757,0
473609,0
214661,0
401502,0
253075,0
345372,0
175195,0
24760,0
65345,0
307639,0
494667,0
40282,0
369935,0
241374,0
96502,0
351804,0
79208,0
230009,0
327806,0
16445,0
407347,0
491715,0
392669,0
14613,0
230530,0
489141,0
300845,0
254232,0
484896,0
432472,0
429022,0
359141,0
117903,0
163506,0
212666,0
88430,0
140057,0
206595,0
399185,0
344671,0
1802,0
105001,0
162596,0
130665,0
3065,0
432371,0
432252,0
242516,0
135711,0
134661,0
182372,0
423347,0
81269,0
163104,0
141025,0
329226,0
471356,0
126109,0
239566,0
433526,0
85809,0
274439,0
20710,0
13986,0
213179,0
312157,0
456995,0
66577,0
22759,0
304537,0
107982,0
314002,0
26390,0
464002,0
489304,0
443426,0
77063,0
210324,0
222673,0
272638,0
327521,0
360854,0
81277,0
302759,0
234066,0
426769,0
57937,0
112634,0
362767,0
260949,0
344708,0
455220,0
334024,0
489772,0
266348,0
450003,0
285653,0
496815,0
378927,0
272223,0
82343,0
466801,0
111559,0
399539,0
217726,0
243523,0
272158,0
43869,0
139075,0
411650,0
487348,0
25221,0
20908,0
150482,0
179743,0
211516,0
221487,0
373144,0
485794,0
472486,0
330745,0
99281,0
229564,0
473186,0
228030,0
166781,0
26141,0
174558,0
90698,0
247153,0
337786,0
90749,0
19640,0
54090,0
20475,0
288125,0
171721,0
223454,0
335488,0
65988,0
215220,0
251125,0
77350,0
88223,0
248262,0
146113,0
291342,0
322357,0
187569,0
476343,0
456335,0
325260,0
469458,0
165581,0
316961,0
132843,0
1049,0
466638,0
187627,0
325868,0
112277,0
441736,0
352503,0
86675,0
278720,0
305974,0
8845,0
282433,0
487617,0
280438,0
356841,0
90523,0
495457,0
219811,0
149432,0
48786,0
87807,0
71600,0
406810,0
30429,0
134780,0
144569,0
472499,0
338434,0
296948,0
294349,0
12480,0
129246,0
280137,0
229691,0
437090,0
69470,0
375603,0
239644,0
319252,0
483714,0
135535,0
165752,0
294118,0
202942,0
94204,0
347374,0
422639,0
299614,0
475328,0
239439,0
277596,0
368058,0
440371,0
443274,0
99321,0
488409,0
440224,0
361863,0
286142,0
201052,0
287715,0
2582,0
240764,0
133555,0
151322,0
377771,0
261427,0
234924,0
87348,0
280286,0
58470,0
70267,0
70940,0
122565,0
261421,0
377009,0
33703,0
83980,0
217729,0
459383,0
346576,0
358098,0
258654,0
137513,0
452750,0
358753,0
34870,0
17948,0
116523,0
233159,0
158631,0
157036,0
93392,0
444767,0
221922,0
86859,0
239410,0
257048,0
442392,0
385019,0
447654,0
108052,0
304163,0
499872,0
448347,0
214507,0
448035,0
346570,0
389955,0
352885,0
148037,0
458027,0
446930,0
435791,0
264928,0
420223,0
428837,0
408651,0
360181,0
411507,0
343299,0
163488,0
152807,0
220828,0
263740,0
422137,0
294473,0
373297,0
201322,0
75583,0
392210,0
51904,0
180593,0
387087,0
234760,0
186226,0
238088,0
159075,0
395238,0
143367,0
22383,0
210220,0
154954,0
273803,0
488924,0
50641,0
140137,0
192567,0
261061,0
58775,0
301552,0
91364,0
78922,0
475777,0
152792,0
392730,0
482684,0
185403,0
156501,0
378832,0
319150,0
286604,0
75455,0
391682,0
17279,0
81895,0
37964,0
218990,0
227749,0
360131,0
73335,0
485503,0
430177,0
424741,0
132517,0
457825,0
62569,0
74358,0
441342,0
436775,0
310651,0
14003,0
497328,0
347968,0
448849,0
335292,0
467699,0
302659,0
117435,0
346359,0
72990,0
275876,0
366459,0
114720,0
478961,0
103874,0
413583,0
111522,0
273940,0
67690,0
344986,0
375338,0
326021,0
218305,0
175401,0
284438,0
315002,0
51406,0
242645,0
165154,0
231164,0
35451,0
194990,0
363890,0
25846,0
392625,0
259125,0
278351,0
338486,0
391769,0
181764,0
266233,0
442254,0
230522,0
351817,0
338009,0
259300,0
297248,0
378834,0
239874,0
476523,0
343203,0
11235,0
453728,0
173330,0
333539,0
467553,0
471693,0
308190,0
72697,0
469770,0
50116,0
370404,0
169313,0
225716,0
360819,0
171014,0
189818,0
262576,0
397870,0
209502,0
228281,0
392415,0
448674,0
433219,0
137825,0
175187,0
52354,0
41603,0
54888,0
463805,0
273100,0
26759,0
495306,0
57450,0
424367,0
241066,0
341244,0
154658,0
330323,0
400099,0
306358,0
428953,0
7883,0
410638,0
401669,0
91722,0
216470,0
374991,0
378931,0
405016,0
261719,0
442832,0
370491,0
217985,0
213030,0
441742,0
198061,0
460549,0
498622,0
191579,0
230653,0
167403,0
329245,0
396738,0
300170,0
420379,0
306199,0
394023,0
385017,0
189432,0
217015,0
381430,0
343680,0
328061,0
341040,0
39283,0
223405,0
418626,0
141390,0
41867,0
367311,0
348966,0
85223,0
112173,0
344112,0
89672,0
499676,0
262971,0
247195,0
173796,0
410848,0
180845,0
105660,0
434080,0
90563,0
158068,0
284051,0
208858,0
450455,0
146993,0
50557,0
448707,0
256186,0
67827,0
298591,0
367764,0
268419,0
261439,0
162984,0
175781,0
495037,0
447618,0
37140,0
124778,0
311345,0
482514,0
135746,0
63257,0
424754,0
397430,0
160430,0
77718,0
172131,0
141348,0
288865,0
19248,0
430456,0
340047,0
156461,0
277196,0
479066,0
139989,0
331418,0
429812,0
489353,0
254814,0
194433,0
212295,0
91409,0
338634,0
171759,0
281355,0
410456,0
49118,0
295007,0
28705,0
122152,0
454585,0
346203,0
38097,0
443008,0
45406,0
386491,0
133510,0
432976,0
276561,0
279174,0
7041,0
473098,0
346397,0
116690,0
436953,0
482522,0
117765,0
466223,0
172302,0
472026,0
99437,0
188461,0
85141,0
275479,0
346670,0
308554,0
292900,0
229019,0
204352,0
186798,0
336914,0
7719,0
8335,0
103759,0
375632,0
53867,0
86016,0
150700,0
9385,0
293139,0
177207,0
305512,0
352714,0
177033,0
21196,0
272540,0
221891,0
82129,0
474383,0
393782,0
345231,0
158827,0
147968,0
183611,0
272621,0
479994,0
464874,0
106863,0
331404,0
312877,0
401616,0
75860,0
10244,0
498915,0
328226,0
75574,0
489437,0
415981,0
124164,0
20850,0
362053,0
285426,0
19855,0
463268,0
284924,0
169989,0
219503,0
426802,0
409606,0
258961,0
124025,0
115319,0
331677,0
158425,0
35609,0
481704,0
283532,0
419963,0
38837,0
387406,0
11965,0
77863,0
264661,0
463339,0
439105,0
108875,0
84587,0
23416,0
265776,0
196898,0
72031,0
81808,0
85083,0
430255,0
343900,0
475579,0
124983,0
213286,0
436879,0
39620,0
37159,0
216943,0
50198,0
4370,0
441990,0
237317,0
263432,0
136313,0
265674,0
183022,0
109731,0
176183,0
301053,0
478172,0
393491,0
103899,0
322914,0
421470,0
242021,0
367048,0
43670,0
172440,0
70532,0
116589,0
338929,0
434600,0
440247,0
406433,0
58972,0
416099,0
437834,0
124377,0
244547,0
298719,0
456160,0
254060,0
404390,0
196638,0
472641,0
89517,0
194183,0
119050,0
333944,0
155482,0
398295,0
183600,0
171630,0
321861,0
354581,0
462795,0
32128,0
12038,0
383667,0
87650,0
38292,0
483941,0
321990,0
126903,0
70805,0
301135,0
103447,0
257219,0
27916,0
479667,0
19090,0
365432,0
235294,0
191773,0
296571,0
114643,0
416808,0
196906,0
84689,0
421589,0
235878,0
180071,0
319337,0
246569,0
139911,0
219651,0
445295,0
344572,0
118799,0
392396,0
154535,0
59244,0
266923,0
246271,0
476827,0
58621,0
451007,0
361959,0
134745,0
27144,0
319797,0
102399,0
218796,0
38407,0
195693,0
215728,0
364991,0
185113,0
381256,0
374156,0
455580,0
126755,0
435900,0
77916,0
237444,0
27262,0
78279,0
67145,0
72008,0
324926,0
336289,0
377845,0
278220,0
37832,0
141533,0
347883,0
101826,0
472986,0
80423,0
66730,0
338025,0
115955,0
233442,0
339943,0
286472,0
95626,0
342011,0
262439,0
165288,0
467151,0
415686,0
447371,0
232601,0
491870,0
77839,0
289816,0
304667,0
320040,0
241147,0
374776,0
138304,0
189771,0
30854,0
390261,0
248139,0
133203,0
363299,0
426119,0
415655,0
202535,0
281725,0
242679,0
359693,0
292864,0
229441,0
211645,0
374587,0
220507,0
412540,0
357974,0
322497,0
101702,0
96344,0
491360,0
164541,0
161253,0
27258,0
237925,0
241003,0
463712,0
284299,0
358450,0
134067,0
345743,0
492612,0
85903,0
183627,0
288804,0
159776,0
56393,0
474110,0
121018,0
274334,0
300223,0
435461,0
142254,0
314607,0
498801,0
350448,0
51038,0
270016,0
442948,0
456333,0
130619,0
336198,0
270302,0
350289,0
353664,0
121791,0
273726,0
416373,0
498529,0
117224,0
409516,0
442474,0
234363,0
16937,0
219547,0
178843,0
131364,0
433223,0
378752,0
495312,0
94080,0
399277,0
241188,0
426932,0
295034,0
179484,0
342942,0
306170,0
119679,0
432494,0
143542,0
352911,0
321449,0
71085,0
236017,0
207480,0
109467,0
23485,0
389585,0
310558,0
150263,0
59829,0
326637,0
486125,0
287632,0
260178,0
132193,0
342483,0
305833,0
75208,0
103751,0
499779,0
382374,0
5007,0
497359,0
219011,0
147594,0
167292,0
217576,0
141047,0
237578,0
412350,0
129857,0
140239,0
197010,0
89436,0
494959,0
121436,0
123609,0
400104,0
128796,0
304314,0
409440,0
140696,0
315663,0
336101,0
37581,0
84736,0
469133,0
116302,0
460681,0
240791,0
453938,0
414741,0
227664,0
3498,0
72897,0
213547,0
452531,0
416242,0
101797,0
310519,0
60736,0
481636,0
167793,0
84314,0
259716,0
23691,0
471525,0
290506,0
278012,0
135127,0
198794,0
34271,0
50422,0
236006,0
483745,0
441383,0
119399,0
435924,0
265163,0
241654,0
157580,0
2280,0
13214,0
202199,0
421853,0
39690,0
258119,0
406696,0
60242,0
332414,0
346143,0
406561,0
435730,0
365234,0
289159,0
265288,0
144828,0
263990,0
394958,0
409600,0
103809,0
158716,0
46962,0
321188,0
245661,0
116250,0
471548,0
110733,0
467702,0
334514,0
223866,0
73261,0
104271,0
118766,0
385137,0
134266,0
240958,0
274951,0
212965,0
271026,0
416483,0
285998,0
37219,0
310982,0
328691,0
310395,0
349572,0
188525,0
101612,0
358514,0
245759,0
221023,0
440488,0
127288,0
78365,0
94379,0
104078,0
22873,0
10466,0
23426,0
21300,0
348433,0
107303,0
244477,0
423530,0
274202,0
219241,0
491721,0
376907,0
321040,0
148389,0
390749,0
56926,0
215799,0
263174,0
478310,0
335674,0
331845,0
130432,0
44024,0
339682,0
94534,0
319256,0
47470,0
196415,0
25456,0
74731,0
188036,0
103588,0
151456,0
488053,0
492197,0
149142,0
50323,0
360684,0
216844,0
198623,0
489669,0
68593,0
234873,0
107353,0
26530,0
427029,0
33849,0
12778,0
360398,0
148361,0
209748,0
142237,0
454028,0
474499,0
300079,0
193604,0
376591,0
297193,0
275314,0
79432,0
138380,0
148591,0
465402,0
232587,0
232027,0
333323,0
492222,0
205422,0
481196,0
144053,0
261594,0
184026,0
427201,0
129913,0
167261,0
360128,0
470567,0
374653,0
208120,0
149139,0
76808,0
305255,0
162601,0
175479,0
176541,0
40068,0
397184,0
241595,0
55953,0
431035,0
97831,0
264394,0
490517,0
5165,0
217315,0
235421,0
177498,0
111739,0
328268,0
231196,0
6011,0
87575,0
321245,0
108524,0
292043,0
359607,0
291560,0
95313,0
12450,0
306890,0
259231,0
224105,0
358656,0
214233,0
83523,0
499980,0
476124,0
274457,0
214359,0
9201,0
432912,0
246193,0
690,0
33219,0
261488,0
224814,0
423016,0
398948,0
132781,0
69250,0
241896,0
325718,0
403216,0
20586,0
146286,0
492470,0
394776,0
143332,0
409616,0
124774,0
140456,0
320499,0
376167,0
99155,0
77529,0
118075,0
768,0
125574,0
156036,0
44980,0
10916,0
236108,0
409563,0
210809,0
152437,0
430716,0
197753,0
88511,0
174417,0
298529,0
300347,0
452509,0
131179,0
277279,0
310540,0
104857,0
289610,0
62434,0
191594,0
53999,0
325346,0
325966,0
232586,0
8625,0
406743,0
450135,0
364194,0
336237,0
414199,0
381083,0
86958,0
302755,0
320867,0
431766,0
234772,0
436615,0
429748,0
303674,0
350286,0
14444,0
383418,0
271129,0
479238,0
57900,0
430903,0
163247,0
403731,0
321833,0
498554,0
343085,0
251269,0
300727,0
229890,0
199554,0
381922,0
58768,0
96449,0
4602,0
374283,0
85063,0
400119,0
66672,0
330434,0
112194,0
133574,0
152898,0
368116,0
456773,0
1601,0
216008,0
174349,0
447902,0
94370,0
494166,0
242973,0
49449,0
428896,0
127079,0
53905,0
82261,0
377958,0
466607,0
295769,0
207674,0
154568,0
142686,0
294133,0
231592,0
449585,0
190522,0
282085,0
259972,0
123202,0
334283,0
427228,0
474822,0
435276,0
7112,0
192403,0
427767,0
157992,0
103441,0
439819,0
233407,0
330677,0
206615,0
286466,0
81634,0
199186,0
126399,0
111749,0
300471,0
379107,0
483397,0
164532,0
107615,0
203956,0
424916,0
242225,0
267812,0
456718,0
468808,0
166029,0
337690,0
171656,0
98665,0
164842,0
349268,0
91138,0
561,0
52104,0
278208,0
157136,0
209928,0
462157,0
376125,0
74947,0
63446,0
299209,0
451693,0
344451,0
168212,0
258219,0
309289,0
66099,0
39697,0
327546,0
277413,0
72234,0
415337,0
497327,0
460415,0
467819,0
37112,0
16281,0
96962,0
452429,0
247034,0
300485,0
231515,0
21516,0
30688,0
202201,0
289477,0
495397,0
13716,0
146442,0
80135,0
123906,0
10507,0
337092,0
448109,0
311710,0
286418,0
176046,0
404798,0
188952,0
221333,0
230802,0
72759,0
477807,0
27454,0
493021,0
198975,0
51766,0
167744,0
9099,0
103707,0
426740,0
58552,0
201934,0
85883,0
345427,0
382567,0
145746,0
111818,0
328616,0
187699,0
439666,0
37057,0
115424,0
484311,0
16344,0
355740,0
20390,0
443079,0
438176,0
457081,0
207090,0
28538,0
140561,0
71066,0
313609,0
234938,0
144884,0
31696,0
171015,0
1125,0
416862,0
98984,0
245005,0
466317,0
73346,0
406295,0
10072,0
214588,0
193743,0
166749,0
283976,0
49679,0
82865,0
172979,0
100270,0
142515,0
314367,0
254617,0
397988,0
306770,0
229416,0
467347,0
187176,0
385971,0
6066,0
234764,0
233534,0
280953,0
129648,0
128090,0
344532,0
23121,0
16195,0
390179,0
422899,0
162602,0
127823,0
352186,0
452906,0
454366,0
209980,0
347879,0
801,0
297656,0
241965,0
161902,0
35970,0
378303,0
102437,0
256206,0
2808,0
286690,0
376885,0
41918,0
164289,0
414335,0
204576,0
465375,0
274165,0
444424,0
247972,0
10675,0
23257,0
76140,0
134512,0
77512,0
42796,0
226710,0
264662,0
475799,0
232853,0
443663,0
296861,0
321118,0
464551,0
418246,0
44344,0
373734,0
314447,0
111201,0
372513,0
293917,0
129075,0
250084,0
445498,0
99973,0
92561,0
11308,0
93794,0
32973,0
63698,0
249188,0
32634,0
360903,0
154102,0
229197,0
203665,0
86565,0
48512,0
179517,0
159899,0
365263,0
241797,0
367232,0
271316,0
143485,0
340316,0
94128,0
484668,0
238775,0
333364,0
123220,0
273259,0
259935,0
304718,0
334898,0
313105,0
198752,0
239609,0
238294,0
120089,0
457500,0
451741,0
347714,0
35848,0
434897,0
272340,0
352355,0
231871,0
128042,0
424758,0
480946,0
250583,0
62021,0
263514,0
33450,0
405324,0
258543,0
255135,0
287867,0
297697,0
469508,0
397569,0
450952,0
242609,0
255365,0
130042,0
358576,0
341752,0
391502,0
78192,0
446295,0
291316,0
74579,0
414475,0
479821,0
398022,0
483405,0
383702,0
166701,0
83670,0
273810,0
234039,0
318183,0
202660,0
291275,0
384242,0
354254,0
123060,0
330883,0
3624,0
233650,0
49395,0
172871,0
277657,0
90949,0
254432,0
405811,0
333577,0
50770,0
136021,0
362937,0
101138,0
213826,0
420967,0
134542,0
333807,0
317912,0
413000,0
447873,0
268418,0
52835,0
260856,0
238045,0
372842,0
324149,0
254508,0
72901,0
464251,0
184264,0
39957,0
369126,0
228586,0
145107,0
260082,0
337436,0
201021,0
26026,0
362076,0
415492,0
209038,0
230280,0
462573,0
301726,0
361912,0
112273,0
329535,0
110361,0
127580,0
391253,0
212099,0
375996,0
277673,0
194573,0
453554,0
293158,0
317160,0
404872,0
367077,0
69479,0
251092,0
155810,0
327861,0
492451,0
279113,0
435784,0
451603,0
406584,0
207174,0
80539,0
92390,0
159683,0
418256,0
320734,0
316095,0
225944,0
451840,0
248137,0
372200,0
264652,0
341918,0
428664,0
147367,0
10733,0
398289,0
211697,0
393620,0
413134,0
24082,0
366909,0
293088,0
103351,0
272850,0
203093,0
54042,0
369003,0
43537,0
97197,0
305748,0
58224,0
328001,0
441148,0
470493,0
78734,0
181526,0
36781,0
115666,0
464538,0
418830,0
73858,0
499405,0
432616,0
457446,0
144393,0
484811,0
438725,0
79669,0
201277,0
194764,0
117853,0
97325,0
319140,0
22891,0
451681,0
409800,0
251803,0
231627,0
208402,0
490726,0
132791,0
394614,0
216616,0
376884,0
346427,0
281412,0
60152,0
171864,0
269871,0
460313,0
182800,0
89930,0
236761,0
406346,0
462875,0
105712,0
36770,0
130211,0
356370,0
284097,0
131361,0
318495,0
312053,0
494066,0
414393,0
383732,0
324184,0
176520,0
218377,0
1441,0
131060,0
8025,0
225075,0
299573,0
59780,0
140087,0
188131,0
394173,0
123457,0
258438,0
189934,0
67018,0
132258,0
52822,0
23657,0
237123,0
57116,0
181653,0
16017,0
118764,0
348602,0
199321,0
157362,0
108733,0
106277,0
199797,0
431095,0
234794,0
432410,0
354874,0
221504,0
216359,0
252953,0
432092,0
429099,0
28506,0
441630,0
311157,0
182348,0
304829,0
188844,0
1831,0
495705,0
72858,0
104711,0
236965,0
261773,0
69020,0
20982,0
258670,0
191078,0
63634,0
462572,0
365526,0
204601,0
425175,0
72032,0
205876,0
243022,0
118326,0
310411,0
161707,0
222140,0
322620,0
476603,0
233757,0
415539,0
314073,0
368183,0
298513,0
443511,0
91450,0
392419,0
229149,0
350795,0
83959,0
173960,0
477063,0
290583,0
367512,0
210101,0
350818,0
323040,0
479207,0
347640,0
16762,0
12646,0
177872,0
366227,0
222283,0
330283,0
266633,0
375092,0
264378,0
359946,0
419012,0
462659,0
434790,0
251334,0
217728,0
54049,0
282769,0
478026,0
87453,0
479168,0
304496,0
34261,0
137288,0
427456,0
139677,0
297338,0
493339,0
340734,0
428050,0
116435,0
246372,0
245112,0
390715,0
140000,0
121936,0
172472,0
16640,0
393622,0
382426,0
444356,0
351079,0
277502,0
15689,0
249129,0
44799,0
357284,0
239539,0
204363,0
425763,0
358799,0
147364,0
241913,0
200712,0
87383,0
430889,0
336925,0
448024,0
443543,0
165101,0
381874,0
340767,0
454730,0
365602,0
4743,0
444473,0
455345,0
431902,0
70960,0
121874,0
135427,0
139951,0
484374,0
193980,0
11165,0
120803,0
131870,0
53488,0
338047,0
246514,0
450090,0
320297,0
479165,0
143521,0
358595,0
278112,0
55143,0
366263,0
395957,0
359536,0
82732,0
341568,0
230165,0
329961,0
393248,0
112614,0
387534,0
122258,0
385982,0
274347,0
248905,0
112927,0
476860,0
444196,0
201160,0
434886,0
150448,0
471454,0
11612,0
460302,0
241868,0
419696,0
40999,0
92155,0
489593,0
8269,0
204342,0
422839,0
488345,0
302250,0
407563,0
21990,0
330701,0
444416,0
373303,0
170723,0
160442,0
415091,0
223497,0
421938,0
249321,0
35584,0
148363,0
187577,0
73783,0
150872,0
241403,0
285661,0
288856,0
102859,0
428637,0
202992,0
196897,0
60156,0
105716,0
265714,0
324012,0
357949,0
324415,0
280746,0
290715,0
34241,0
476043,0
416582,0
119183,0
326318,0
243778,0
83113,0
305161,0
24238,0
25043,0
414124,0
157264,0
155398,0
259657,0
143241,0
436252,0
348081,0
386592,0
183802,0
328950,0
224634,0
260833,0
145392,0
247819,0
177051,0
79274,0
144122,0
179153,0
56043,0
193842,0
179546,0
4476,0
424326,0
136994,0
341180,0
288181,0
215684,0
293161,0
49235,0
250407,0
401380,0
440721,0
259527,0
278871,0
42184,0
303837,0
136264,0
185875,0
271801,0
325772,0
372819,0
273938,0
440839,0
487790,0
156754,0
268959,0
403760,0
499183,0
409947,0
328734,0
262075,0
207590,0
122548,0
447541,0
142362,0
368368,0
210030,0
431895,0
225459,0
160993,0
497960,0
493114,0
352718,0
93570,0
8160,0
136353,0
437407,0
292396,0
90849,0
94487,0
316918,0
400224,0
29367,0
347952,0
297332,0
458324,0
32532,0
246034,0
345416,0
351603,0
191290,0
454654,0
403141,0
462891,0
237557,0
406121,0
214831,0
81781,0
330055,0
387355,0
128802,0
373968,0
387818,0
343848,0
375777,0
309059,0
10604,0
43209,0
140547,0
460903,0
260106,0
104761,0
105186,0
285166,0
446902,0
312114,0
32087,0
355234,0
430398,0
422270,0
483581,0
227772,0
238611,0
52646,0
471197,0
120888,0
63696,0
495824,0
464186,0
298419,0
13069,0
434944,0
189621,0
244722,0
188910,0
493887,0
200054,0
279979,0
421106,0
147732,0
217420,0
137736,0
135337,0
78654,0
243100,0
485771,0
96462,0
6249,0
411938,0
343449,0
346448,0
219413,0
229256,0
276479,0
63470,0
129015,0
197233,0
119482,0
122354,0
28402,0
409381,0
462784,0
185293,0
244550,0
32427,0
408858,0
294424,0
370579,0
437486,0
450106,0
340604,0
442571,0
152142,0
91081,0
111844,0
408470,0
80501,0
161250,0
484729,0
162160,0
23479,0
475364,0
461837,0
365538,0
199541,0
34128,0
124929,0
240938,0
334963,0
417765,0
220128,0
333305,0
103036,0
10062,0
381233,0
277108,0
214322,0
302051,0
350825,0
327086,0
10370,0
320380,0
119944,0
284580,0
357968,0
63044,0
479431,0
169219,0
290877,0
94195,0
216605,0
392845,0
472706,0
386734,0
82319,0
405041,0
470896,0
443024,0
111859,0
138126,0
24279,0
195646,0
320014,0
220611,0
99302,0
285204,0
183497,0
59878,0
209818,0
388508,0
90605,0
291147,0
300152,0
300775,0
250922,0
7769,0
117405,0
111224,0
218915,0
466636,0
51271,0
178199,0
280982,0
108205,0
392621,0
73124,0
184021,0
420605,0
327093,0
33146,0
222781,0
206200,0
381629,0
405309,0
494678,0
471029,0
285863,0
440505,0
277069,0
344491,0
119045,0
248084,0
457835,0
327967,0
295779,0
237866,0
26016,0
173526,0
267112,0
453341,0
359221,0
430806,0
362066,0
12307,0
148516,0
134269,0
323985,0
136256,0
270997,0
493376,0
57869,0
11477,0
446428,0
382178,0
185247,0
301675,0
307962,0
30066,0
396470,0
292903,0
199339,0
289999,0
97133,0
119689,0
448820,0
229713,0
376157,0
212004,0
80884,0
218246,0
395518,0
458424,0
366000,0
247121,0
349981,0
149035,0
239684,0
74217,0
65830,0
257316,0
301258,0
480175,0
